Date,Open,High,Low,Close,Adj Close,Volume
2002-04-11,4.133460,4.300620,4.072670,4.179050,1.959213,103314707
2002-04-12,4.103070,4.148660,4.072670,4.103070,1.923592,17529622
2002-04-15,4.118260,4.179050,4.057480,4.072670,1.909341,18235366
2002-04-16,4.087870,4.194240,4.087870,4.148660,1.944966,40484257
2002-04-17,4.209440,4.315820,4.163850,4.239830,1.987708,75412052
2002-04-18,4.239830,4.422190,4.239830,4.331020,2.030459,90870562
2002-04-19,4.361410,4.619750,4.346210,4.619750,2.165821,167212978
2002-04-22,4.619750,4.650140,4.452590,4.619750,2.165821,73200846
2002-04-23,4.498180,4.619750,4.376600,4.422190,2.073201,66835651
2002-04-24,4.407000,4.558960,4.346210,4.513370,2.115948,34860514
2002-04-25,4.498180,4.619750,4.224640,4.224640,1.980587,108491832
2002-04-26,4.224640,4.285430,4.163850,4.194240,1.966335,31947467
2002-04-29,4.209440,4.315820,4.194240,4.239830,1.987708,34817855
2002-04-30,4.315820,4.315820,4.103070,4.133460,1.937840,36150238
2002-05-01,4.133460,4.133460,4.133460,4.133460,1.937840,0
2002-05-02,4.209440,4.300620,4.118260,4.133460,1.937840,50050064
2002-05-03,4.133460,4.315820,4.133460,4.285430,2.009086,40858800
2002-05-06,4.255030,4.376600,4.133460,4.133460,1.937840,58369682
2002-05-07,4.133460,4.224640,4.057480,4.148660,1.944966,36362682
2002-05-08,4.194240,4.361410,4.163850,4.300620,2.016207,49420166
2002-05-09,4.376600,4.376600,4.224640,4.255030,1.994834,21710164
2002-05-10,4.224640,4.255030,4.179050,4.209440,1.973461,24855106
2002-05-13,4.224640,4.255030,4.194240,4.194240,1.966335,10601349
2002-05-14,4.255030,4.255030,4.118260,4.118260,1.930714,17344564
2002-05-15,4.148660,4.194240,4.103070,4.179050,1.959213,13112867
2002-05-16,4.163850,4.209440,4.118260,4.148660,1.944966,6801738
2002-05-17,4.163850,4.179050,4.133460,4.148660,1.944966,7635383
2002-05-20,4.133460,4.148660,3.981490,4.011890,1.880845,21282813
2002-05-21,3.951100,4.011890,3.951100,4.011890,1.880845,18154170
2002-05-22,3.966300,4.072670,3.966300,4.011890,1.880845,11343181
2002-05-23,4.011890,4.087870,4.011890,4.011890,1.880845,9771877
2002-05-24,4.042280,4.133460,4.027080,4.057480,1.902219,14565095
2002-05-27,4.011890,4.118260,3.996690,4.087870,1.916466,11873738
2002-05-28,4.103070,4.118260,4.027080,4.027080,1.887967,8009712
2002-05-29,4.072670,4.072670,4.027080,4.042280,1.895093,5536726
2002-05-30,4.057480,4.224640,4.057480,4.179050,1.959213,25525105
2002-05-31,4.163850,4.163850,4.087870,4.103070,1.923592,14469353
2002-06-03,4.072670,4.087870,3.996690,4.011890,1.880845,9950039
2002-06-04,3.981490,4.057480,3.981490,4.011890,1.880845,4940506
2002-06-05,4.042280,4.087870,4.042280,4.057480,1.902219,6210529
2002-06-06,4.057480,4.072670,3.996690,3.996690,1.873720,15976772
2002-06-07,3.996690,4.042280,3.981490,3.981490,1.866593,9881859
2002-06-10,3.996690,4.027080,3.981490,4.011890,1.880845,10690589
2002-06-11,4.011890,4.087870,3.996690,3.996690,1.873720,13377355
2002-06-12,3.981490,4.027080,3.966300,3.966300,1.859472,10612159
2002-06-13,4.011890,4.118260,3.996690,4.072670,1.909341,28301234
2002-06-14,4.103070,4.285430,4.103070,4.179050,1.959213,54474205
2002-06-17,4.163850,4.209440,4.118260,4.148660,1.944966,20350912
2002-06-18,4.179050,4.194240,4.057480,4.072670,1.909341,21851229
2002-06-19,4.057480,4.103070,4.011890,4.011890,1.880845,8433216
2002-06-20,4.042280,4.103070,4.011890,4.087870,1.916466,6736015
2002-06-21,4.072670,4.087870,4.042280,4.072670,1.909341,6669874
2002-06-24,4.103070,4.103070,4.042280,4.087870,1.916466,8758382
2002-06-25,4.103070,4.133460,4.027080,4.087870,1.916466,17539023
2002-06-26,4.057480,4.072670,3.890320,3.905510,1.830973,20383894
2002-06-27,3.920710,3.951100,3.890320,3.951100,1.852346,12688488
2002-06-28,3.966300,3.996690,3.951100,3.981490,1.866593,7527253
2002-07-01,3.951100,3.951100,3.829530,3.859920,1.809599,8233395
2002-07-02,3.859920,3.920710,3.859920,3.905510,1.830973,7217786
2002-07-03,3.905510,3.935900,3.829530,3.890320,1.823851,7746178
2002-07-04,3.905510,3.935900,3.875120,3.935900,1.845220,5930898
2002-07-05,3.920710,3.951100,3.875120,3.935900,1.845220,7990710
2002-07-08,3.966300,3.981490,3.935900,3.935900,1.845220,7740633
2002-07-09,3.935900,3.966300,3.935900,3.951100,1.852346,6163477
2002-07-10,3.951100,3.966300,3.920710,3.951100,1.852346,6880122
2002-07-11,3.935900,3.951100,3.890320,3.935900,1.845220,4194432
2002-07-12,3.951100,3.981490,3.935900,3.966300,1.859472,9165742
2002-07-15,3.966300,3.981490,3.920710,3.920710,1.838099,7016954
2002-07-16,3.920710,3.966300,3.905510,3.905510,1.830973,4335305
2002-07-17,3.905510,3.935900,3.905510,3.905510,1.830973,2505022
2002-07-18,3.920710,3.951100,3.905510,3.920710,1.838099,3430352
2002-07-19,3.920710,3.935900,3.905510,3.905510,1.830973,2892006
2002-07-22,3.890320,3.920710,3.799130,3.799130,1.781100,10870219
2002-07-23,3.799130,3.829530,3.738350,3.829530,1.795352,6562817
2002-07-24,3.829530,3.844720,3.799130,3.799130,1.781100,7003597
2002-07-25,3.829530,3.844720,3.799130,3.799130,1.781100,9954229
2002-07-26,3.799130,3.814330,3.707960,3.753550,1.759731,5674923
2002-07-29,3.783940,3.829530,3.753550,3.783940,1.773979,4057661
2002-07-30,3.920710,3.920710,3.829530,3.859920,1.809599,3543945
2002-07-31,3.859920,3.859920,3.829530,3.829530,1.795352,3248986
2002-08-01,3.814330,3.875120,3.814330,3.829530,1.795352,2861443
2002-08-02,3.875120,3.920710,3.829530,3.875120,1.816725,7157886
2002-08-05,3.814330,3.829530,3.677560,3.692760,1.731232,12938060
2002-08-06,3.631970,3.723150,3.631970,3.707960,1.738358,5172850
2002-08-07,3.738350,3.783940,3.738350,3.768740,1.766852,7077069
2002-08-08,3.799130,3.829530,3.753550,3.814330,1.788226,6280109
2002-08-09,3.859920,3.981490,3.859920,3.981490,1.866593,19521115
2002-08-12,4.011890,4.163850,3.951100,4.163850,1.952087,45192108
2002-08-13,4.133460,4.163850,4.057480,4.087870,1.916466,22594720
2002-08-14,4.103070,4.133460,4.027080,4.042280,1.895093,14145454
2002-08-15,4.072670,4.087870,4.011890,4.011890,1.880845,16220141
2002-08-16,4.072670,4.072670,3.920710,3.935900,1.845220,14258655
2002-08-19,3.935900,3.935900,3.890320,3.905510,1.830973,7733216
2002-08-20,3.951100,3.981490,3.920710,3.935900,1.845220,5404763
2002-08-21,3.920710,3.935900,3.875120,3.890320,1.823851,6045544
2002-08-22,3.890320,3.981490,3.890320,3.966300,1.859472,6564316
2002-08-23,3.966300,3.966300,3.966300,3.966300,1.859472,0
2002-08-26,3.966300,3.981490,3.920710,3.966300,1.859472,7024023
2002-08-27,3.966300,3.966300,3.935900,3.935900,1.845220,2320629
2002-08-28,3.920710,3.951100,3.920710,3.935900,1.845220,5567864
2002-08-29,3.935900,3.951100,3.920710,3.920710,1.838099,4801987
2002-08-30,3.920710,3.951100,3.920710,3.951100,1.852346,5055963
2002-09-02,3.966300,3.966300,3.905510,3.920710,1.838099,7118272
2002-09-03,3.920710,3.935900,3.890320,3.890320,1.823851,9582872
2002-09-04,3.875120,3.920710,3.829530,3.890320,1.823851,9541887
2002-09-05,3.890320,3.905510,3.844720,3.844720,1.802473,9144957
2002-09-06,3.844720,3.844720,3.844720,3.844720,1.802473,0
2002-09-09,3.875120,3.890320,3.844720,3.859920,1.809599,12226467
2002-09-10,4.200880,4.254060,4.165430,4.218610,1.977759,5246753
2002-09-11,4.289510,4.307240,4.236330,4.307240,2.019311,6262684
2002-09-12,4.307240,4.360410,4.271780,4.307240,2.019311,3300244
2002-09-13,4.307240,4.307240,4.236330,4.236330,1.986067,2523655
2002-09-16,4.218610,4.236330,4.183160,4.183160,1.961140,3798426
2002-09-17,4.183160,4.307240,4.183160,4.271780,2.002687,3875127
2002-09-18,4.254060,4.254060,4.183160,4.200880,1.969448,3198739
2002-09-19,4.183160,4.236330,4.183160,4.236330,1.986067,3063940
2002-09-20,4.218610,4.218610,4.183160,4.200880,1.969448,3153148
2002-09-23,4.183160,4.200880,4.165430,4.165430,1.952828,2102119
2002-09-24,4.183160,4.218610,4.147710,4.183160,1.961140,3752298
2002-09-25,4.183160,4.183160,4.023630,4.076810,1.911282,6312668
2002-09-26,4.112250,4.183160,4.076810,4.183160,1.961140,5175027
2002-09-27,4.112250,4.165430,4.076810,4.147710,1.944521,3597721
2002-09-30,4.076810,4.147710,3.970450,4.147710,1.944521,5407272
2002-10-01,4.059080,4.112250,4.005900,4.041360,1.894662,2532435
2002-10-02,4.059080,4.076810,4.023630,4.023630,1.886350,4027081
2002-10-03,3.970450,4.023630,3.935000,3.970450,1.861418,7507050
2002-10-04,3.952730,4.023630,3.899550,4.023630,1.886350,7858879
2002-10-07,4.005900,4.005900,3.917280,3.917280,1.836491,2652789
2002-10-08,3.917280,3.988180,3.899550,3.952730,1.853110,6834568
2002-10-09,3.970450,4.005900,3.935000,3.952730,1.853110,3600146
2002-10-10,3.952730,3.952730,3.952730,3.952730,1.853110,0
2002-10-11,3.952730,3.970450,3.793200,3.828650,1.794940,6485964
2002-10-14,3.828650,3.864100,3.757750,3.828650,1.794940,2188860
2002-10-15,3.828650,3.988180,3.810930,3.952730,1.853110,13213883
2002-10-16,3.970450,3.970450,3.864100,3.899550,1.828179,11367806
2002-10-17,3.899550,3.952730,3.881830,3.935000,1.844798,7141714
2002-10-18,3.952730,4.041360,3.952730,3.988180,1.869730,11669288
2002-10-21,3.988180,4.005900,3.935000,3.935000,1.844798,4771679
2002-10-22,3.952730,4.059080,3.935000,3.988180,1.869730,10153321
2002-10-23,3.988180,4.129980,3.988180,4.076810,1.911282,12343717
2002-10-24,4.094530,4.200880,4.023630,4.129980,1.936209,16114740
2002-10-25,4.129980,4.183160,4.094530,4.094530,1.919589,5718297
2002-10-28,4.129980,4.289510,4.129980,4.183160,1.961140,13700052
2002-10-29,4.254060,4.254060,4.076810,4.094530,1.919589,3976544
2002-10-30,4.076810,4.147710,4.023630,4.041360,1.894662,6181627
2002-10-31,4.059080,4.129980,4.059080,4.094530,1.919589,3184825
2002-11-01,4.112250,4.165430,4.023630,4.023630,1.886350,5239018
2002-11-04,4.076810,4.183160,4.076810,4.112250,1.927896,6635262
2002-11-05,4.183160,4.183160,4.059080,4.094530,1.919589,4563067
2002-11-06,4.094530,4.165430,4.094530,4.129980,1.936209,5838165
2002-11-07,4.147710,4.183160,4.129980,4.129980,1.936209,7541676
2002-11-08,4.129980,4.218610,4.112250,4.200880,1.969448,10268420
2002-11-11,4.218610,4.289510,4.147710,4.165430,1.952828,18333420
2002-11-12,4.165430,4.236330,4.165430,4.183160,1.961140,6318191
2002-11-13,4.200880,4.236330,4.183160,4.200880,1.969448,11477710
2002-11-14,4.218610,4.271780,4.200880,4.218610,1.977759,13388721
2002-11-15,4.254060,4.431310,4.254060,4.378130,2.052546,34175778
2002-11-18,4.413590,4.466760,4.324960,4.342690,2.035931,22969707
2002-11-19,4.307240,4.307240,4.183160,4.218610,1.977759,11822915
2002-11-20,4.218610,4.254060,4.165430,4.218610,1.977759,8158230
2002-11-21,4.254060,4.254060,4.183160,4.183160,1.961140,7168765
2002-11-22,4.183160,4.271780,4.183160,4.200880,1.969448,8025960
2002-11-25,4.076810,4.129980,4.059080,4.112250,1.927896,11628149
2002-11-26,4.076810,4.165430,4.059080,4.112250,1.927896,8882623
2002-11-27,4.076810,4.112250,4.076810,4.094530,1.919589,5945266
2002-11-28,4.094530,4.147710,4.076810,4.076810,1.911282,5611972
2002-11-29,4.076810,4.129980,4.076810,4.112250,1.927896,6012895
2002-12-02,4.112250,4.112250,4.112250,4.112250,1.927896,0
2002-12-03,4.112250,4.183160,4.094530,4.147710,1.944521,6380796
2002-12-04,4.147710,4.147710,4.112250,4.129980,1.936209,5222414
2002-12-05,4.129980,4.183160,4.094530,4.094530,1.919589,9275929
2002-12-06,4.112250,4.147710,4.094530,4.094530,1.919589,5885993
2002-12-09,4.165430,4.200880,4.147710,4.147710,1.944521,14195100
2002-12-10,4.147710,4.183160,4.112250,4.165430,1.952828,8403798
2002-12-11,4.183160,4.449040,4.183160,4.449040,2.085789,96110390
2002-12-12,4.484490,4.484490,4.307240,4.431310,2.077477,36739254
2002-12-13,4.431310,4.431310,4.165430,4.165430,1.952828,32047217
2002-12-16,4.129980,4.360410,4.094530,4.324960,2.027618,35848202
2002-12-17,4.360410,4.449040,4.271780,4.378130,2.052546,28548541
2002-12-18,4.466760,4.590840,4.413590,4.519940,2.119029,71876279
2002-12-19,4.466760,4.785810,4.466760,4.732640,2.218746,107694345
2002-12-20,4.821270,5.033970,4.732640,4.785810,2.243673,168443236
2002-12-23,4.998520,5.104870,4.998520,5.104870,2.393254,103907671
2002-12-24,5.282120,5.388470,5.211220,5.299850,2.484664,276408010
2002-12-25,5.299850,5.353020,4.945340,5.104870,2.393254,112932276
2002-12-26,5.104870,5.459380,4.980790,5.459380,2.559455,187806313
2002-12-27,5.353020,5.530270,5.317570,5.459380,2.559455,217864711
2002-12-30,5.423920,5.672080,5.388470,5.459380,2.559455,203811875
2002-12-31,5.459380,5.494820,5.246670,5.388470,2.526211,104415599
2003-01-01,5.388470,5.388470,5.388470,5.388470,2.526211,0
2003-01-02,5.353020,5.742980,5.317570,5.742980,2.692411,213906798
2003-01-03,5.884780,5.955680,5.672080,5.813880,2.725651,314631359
2003-01-06,5.813880,6.026580,5.742980,6.026580,2.825368,204569554
2003-01-07,6.062030,6.062030,5.884780,5.991130,2.808749,137139306
2003-01-08,5.920230,6.168380,5.920230,5.920230,2.775510,189112877
2003-01-09,5.920230,5.991130,5.636630,5.672080,2.659173,139791384
2003-01-10,5.672080,5.813880,5.565730,5.778430,2.709031,96297734
2003-01-13,5.813880,5.849330,5.672080,5.778430,2.709031,75658421
2003-01-14,5.813880,5.849330,5.601180,5.707530,2.675792,93980427
2003-01-15,5.707530,5.884780,5.601180,5.813880,2.725651,113796449
2003-01-16,5.884780,6.203830,5.884780,6.203830,2.908466,144783302
2003-01-17,6.487440,6.593790,6.132940,6.132940,2.875232,280159339
2003-01-20,6.168380,6.558340,6.168380,6.558340,3.074667,241865466
2003-01-21,6.593790,6.771040,6.416540,6.522890,3.058047,298042843
2003-01-22,6.487440,6.771040,6.487440,6.771040,3.174384,181768047
2003-01-23,6.771040,6.912840,6.593790,6.771040,3.174384,210491818
2003-01-24,6.912840,6.912840,6.700140,6.771040,3.174384,131205926
2003-01-27,6.771040,6.771040,6.771040,6.771040,3.174384,0
2003-01-28,6.451990,6.806490,6.451990,6.771040,3.174384,112537912
2003-01-29,6.771040,6.771040,6.771040,6.771040,3.174384,0
2003-01-30,6.771040,6.771040,6.771040,6.771040,3.174384,0
2003-01-31,6.771040,6.771040,6.771040,6.771040,3.174384,0
2003-02-03,6.771040,6.771040,6.771040,6.771040,3.174384,0
2003-02-04,6.771040,6.771040,6.771040,6.771040,3.174384,0
2003-02-05,6.771040,6.771040,6.771040,6.771040,3.174384,0
2003-02-06,6.806490,6.983750,6.629240,6.700140,3.141145,163518207
2003-02-07,6.771040,6.912840,6.239290,6.700140,3.141145,127478211
2003-02-10,6.558340,6.558340,6.239290,6.239290,2.925090,85624645
2003-02-11,6.274730,6.310190,5.884780,5.920230,2.775510,78735343
2003-02-12,5.920230,6.097480,5.849330,6.026580,2.825368,68431131
2003-02-13,5.991130,6.026580,5.636630,5.636630,2.642553,80263688
2003-02-14,5.742980,5.884780,5.672080,5.778430,2.709031,109231999
2003-02-17,6.026580,6.168380,5.955680,6.168380,2.891847,101803648
2003-02-18,6.097480,6.097480,5.849330,5.884780,2.758890,46878729
2003-02-19,6.026580,6.026580,5.672080,5.742980,2.692411,43862920
2003-02-20,5.742980,5.813880,5.353020,5.565730,2.609314,98018157
2003-02-21,5.530270,5.565730,5.317570,5.494820,2.576070,45341472
2003-02-24,5.565730,5.672080,5.530270,5.636630,2.642553,45448496
2003-02-25,5.530270,5.636630,5.494820,5.494820,2.576070,33250035
2003-02-26,5.530270,5.565730,5.388470,5.494820,2.576070,46125786
2003-02-27,5.459380,5.636630,5.388470,5.530270,2.592689,62655646
2003-02-28,5.530270,5.530270,5.530270,5.530270,2.592689,0
2003-03-03,5.636630,5.813880,5.601180,5.742980,2.692411,60463558
2003-03-04,5.742980,5.884780,5.672080,5.849330,2.742270,51502708
2003-03-05,5.849330,5.920230,5.778430,5.849330,2.742270,57082780
2003-03-06,5.884780,5.991130,5.778430,5.778430,2.709031,73904626
2003-03-07,5.707530,5.707530,5.494820,5.530270,2.592689,37435171
2003-03-10,5.530270,5.601180,5.423920,5.530270,2.592689,33442632
2003-03-11,5.494820,5.565730,5.353020,5.494820,2.576070,54097668
2003-03-12,5.494820,5.565730,5.388470,5.530270,2.592689,25820607
2003-03-13,5.530270,5.778430,5.494820,5.742980,2.692411,52878436
2003-03-14,5.991130,6.026580,5.884780,5.884780,2.758890,81482791
2003-03-17,5.849330,5.920230,5.672080,5.672080,2.659173,28044536
2003-03-18,5.849330,6.062030,5.849330,6.026580,2.825368,57578172
2003-03-19,6.026580,6.026580,5.849330,5.849330,2.742270,31141485
2003-03-20,5.884780,5.955680,5.778430,5.920230,2.775510,43893550
2003-03-21,5.849330,6.132940,5.849330,5.920230,2.775510,60895096
2003-03-24,5.991130,6.026580,5.920230,5.920230,2.775510,20963202
2003-03-25,5.813880,5.884780,5.742980,5.778430,2.709031,18127149
2003-03-26,5.778430,5.884780,5.778430,5.813880,2.725651,16667819
2003-03-27,5.778430,5.884780,5.742980,5.849330,2.742270,21536769
2003-03-28,5.849330,5.884780,5.707530,5.813880,2.725651,20149353
2003-03-31,5.742980,5.742980,5.423920,5.459380,2.559455,84118705
2003-04-01,5.353020,5.423920,5.211220,5.353020,2.509591,63384561
2003-04-02,5.353020,5.353020,5.282120,5.317570,2.492972,25504999
2003-04-03,5.423920,5.459380,5.353020,5.423920,2.542831,17357050
2003-04-04,5.423920,5.742980,5.423920,5.707530,2.675792,72254570
2003-04-07,5.707530,5.813880,5.601180,5.707530,2.675792,54134283
2003-04-08,5.707530,5.849330,5.636630,5.672080,2.659173,52741143
2003-04-09,5.672080,5.849330,5.601180,5.742980,2.692411,40697050
2003-04-10,5.742980,5.849330,5.672080,5.672080,2.659173,41740655
2003-04-11,5.672080,5.849330,5.672080,5.778430,2.709031,61964154
2003-04-14,5.849330,5.849330,5.742980,5.813880,2.725651,36470453
2003-04-15,5.849330,5.884780,5.813880,5.813880,2.725651,42125691
2003-04-16,5.884780,5.955680,5.849330,5.849330,2.742270,47475642
2003-04-17,5.849330,5.955680,5.813880,5.849330,2.742270,42194019
2003-04-18,5.920230,6.026580,5.884780,5.920230,2.775510,92999210
2003-04-21,5.920230,5.991130,5.813880,5.849330,2.742270,36201440
2003-04-22,5.813880,5.849330,5.707530,5.742980,2.692411,22377173
2003-04-23,5.778430,5.813880,5.530270,5.742980,2.692411,56837967
2003-04-24,5.636630,5.636630,5.353020,5.388470,2.526211,80226673
2003-04-25,5.299850,5.459380,5.211220,5.353020,2.509591,71510652
2003-04-28,5.246670,5.353020,5.211220,5.317570,2.492972,30040723
2003-04-29,5.353020,5.388470,5.228950,5.282120,2.476352,40000084
2003-04-30,5.317570,5.317570,5.158040,5.158040,2.418181,23375278
2003-05-01,5.158040,5.158040,5.158040,5.158040,2.418181,0
2003-05-02,5.193500,5.317570,5.193500,5.299850,2.484664,26749985
2003-05-05,5.299850,5.353020,5.264400,5.353020,2.509591,17066430
2003-05-06,5.317570,5.388470,5.299850,5.353020,2.509591,17260686
2003-05-07,5.388470,5.494820,5.388470,5.423920,2.542831,33563332
2003-05-08,5.423920,5.423920,5.282120,5.282120,2.476352,16522073
2003-05-09,5.282120,5.388470,5.246670,5.317570,2.492972,17351685
2003-05-12,5.353020,5.353020,5.282120,5.317570,2.492972,17152511
2003-05-13,5.353020,5.459380,5.353020,5.353020,2.509591,37022579
2003-05-14,5.353020,5.388470,5.317570,5.317570,2.492972,12064842
2003-05-15,5.317570,5.353020,5.264400,5.353020,2.509591,19864861
2003-05-16,5.353020,5.388470,5.246670,5.246670,2.459733,15040916
2003-05-19,5.211220,5.246670,5.193500,5.228950,2.451425,9463453
2003-05-20,5.193500,5.264400,5.175770,5.228950,2.451425,9034684
2003-05-21,5.228950,5.264400,5.193500,5.211220,2.443112,8168919
2003-05-22,5.211220,5.264400,5.175770,5.228950,2.451425,10674856
2003-05-23,5.246670,5.388470,5.246670,5.353020,2.509591,37105853
2003-05-26,5.388470,5.459380,5.353020,5.423920,2.542831,36131913
2003-05-27,5.423920,5.459380,5.317570,5.353020,2.509591,21638882
2003-05-28,5.388470,5.494820,5.353020,5.353020,2.509591,39040492
2003-05-29,5.388470,5.388470,5.317570,5.317570,2.492972,15198030
2003-05-30,5.353020,5.459380,5.317570,5.353020,2.509591,29156576
2003-06-02,5.423920,5.707530,5.423920,5.707530,2.675792,106655874
2003-06-03,5.813880,5.884780,5.742980,5.742980,2.692411,94548206
2003-06-04,5.742980,5.742980,5.742980,5.742980,2.692411,0
2003-06-05,5.707530,5.707530,5.530270,5.636630,2.642553,102683533
2003-06-06,5.565730,5.601180,5.494820,5.565730,2.609314,62320832
2003-06-09,5.565730,5.636630,5.459380,5.636630,2.642553,81321483
2003-06-10,5.672080,5.742980,5.565730,5.636630,2.642553,68186248
2003-06-11,5.672080,5.778430,5.565730,5.636630,2.642553,75754301
2003-06-12,5.742980,5.742980,5.672080,5.672080,2.659173,36133746
2003-06-13,5.742980,5.778430,5.636630,5.636630,2.642553,37703078
2003-06-16,5.636630,5.707530,5.636630,5.672080,2.659173,22994798
2003-06-17,5.742980,5.920230,5.707530,5.920230,2.775510,118608728
2003-06-18,6.026580,6.026580,5.813880,5.884780,2.758890,92682042
2003-06-19,5.955680,5.955680,5.778430,5.813880,2.725651,51994260
2003-06-20,5.813880,5.955680,5.778430,5.813880,2.725651,73481455
2003-06-23,5.920230,5.955680,5.778430,5.778430,2.709031,37586612
2003-06-24,5.742980,5.813880,5.707530,5.707530,2.675792,16529387
2003-06-25,5.707530,5.778430,5.707530,5.707530,2.675792,16267760
2003-06-26,5.707530,5.778430,5.672080,5.778430,2.709031,20611185
2003-06-27,5.778430,5.813880,5.707530,5.707530,2.675792,18590695
2003-06-30,5.707530,5.813880,5.672080,5.813880,2.725651,14568543
2003-07-01,5.778430,5.813880,5.742980,5.813880,2.725651,30293191
2003-07-02,5.849330,5.991130,5.849330,5.920230,2.775510,84314840
2003-07-03,6.026580,6.097480,5.884780,5.991130,2.808749,126112989
2003-07-04,6.062030,6.062030,5.849330,5.849330,2.742270,46550147
2003-07-07,5.920230,6.132940,5.920230,6.062030,2.841987,69831875
2003-07-08,6.062030,6.062030,5.884780,5.884780,2.758890,52729334
2003-07-09,5.955680,6.062030,5.920230,5.991130,2.808749,37360614
2003-07-10,6.062030,6.097480,5.884780,5.884780,2.758890,34476979
2003-07-11,5.813880,5.813880,5.672080,5.672080,2.659173,45970635
2003-07-14,5.778430,5.813880,5.707530,5.778430,2.709031,18426688
2003-07-15,5.778430,5.813880,5.707530,5.742980,2.692411,17170009
2003-07-16,5.707530,5.813880,5.707530,5.742980,2.692411,19534327
2003-07-17,5.742980,5.778430,5.707530,5.707530,2.675792,21279957
2003-07-18,5.742980,5.778430,5.707530,5.778430,2.709031,13764550
2003-07-21,5.813880,5.849330,5.742980,5.778430,2.709031,13548536
2003-07-22,5.778430,5.813880,5.742980,5.778430,2.709031,14842945
2003-07-23,5.813880,5.849330,5.742980,5.813880,2.725651,19033509
2003-07-24,5.813880,5.884780,5.778430,5.884780,2.758890,28016328
2003-07-25,5.884780,5.955680,5.813880,5.849330,2.742270,23937281
