Date,Open,High,Low,Close,Adj Close,Volume
2002-05-28,10.432300,10.432300,10.278100,10.278100,7.626445,5485210
2002-05-29,10.278100,10.380900,10.278100,10.380900,7.702723,5133731676
2002-05-30,10.380900,10.792000,10.380900,10.637800,7.893344,16450542615
2002-05-31,10.689200,10.740600,10.483600,10.586400,7.855206,7903487
2002-06-03,10.535000,10.586400,10.278100,10.329500,7.664583,7323163
2002-06-04,10.226700,10.380900,10.226700,10.329500,7.664583,3971382507
2002-06-05,10.432300,10.535000,10.380900,10.535000,7.817066,6054767707
2002-06-06,10.535000,10.586400,10.432300,10.483600,7.778926,4233113
2002-06-07,10.380900,10.535000,10.278100,10.380900,7.702723,8855271448
2002-06-10,10.329500,10.432300,10.278100,10.329500,7.664583,9069807
2002-06-11,10.380900,10.586400,10.278100,10.329500,7.664583,17759795243
2002-06-12,10.278100,10.329500,10.226700,10.278100,7.626445,12640588
2002-06-13,10.329500,10.637800,10.278100,10.535000,7.817066,55408199290
2002-06-14,10.586400,10.792000,10.483600,10.535000,7.817066,43207797
2002-06-17,10.586400,10.586400,10.380900,10.380900,7.702723,20979132411
2002-06-18,10.535000,10.740600,10.432300,10.432300,7.740862,29234860
2002-06-19,10.432300,10.535000,10.226700,10.278100,7.626445,16977046
2002-06-20,10.278100,10.432300,10.226700,10.380900,7.702723,11827501084
2002-06-21,10.432300,10.483600,10.278100,10.380900,7.702723,13259982712
2002-06-24,10.380900,10.380900,10.278100,10.278100,7.626445,8969372720
2002-06-25,10.278100,10.380900,10.226700,10.329500,7.664583,27269460918
2002-06-26,10.278100,10.278100,9.610000,9.610000,7.130708,25911407
2002-06-27,8.941930,8.993310,8.941930,8.941930,6.634994,20234440
2002-06-28,8.325240,8.633580,8.325240,8.530800,6.329932,51067078
2002-07-01,8.222460,8.222460,7.965510,7.965510,5.910481,14371338
2002-07-02,7.425910,7.811340,7.425910,7.580080,5.624490,43751848
2002-07-03,7.451600,7.554390,7.117560,7.348820,5.452892,31532981
2002-07-04,6.860620,7.554390,6.834920,7.502990,5.567288,53811689
2002-07-05,7.477300,7.502990,7.297430,7.425910,5.510093,21519694
2002-07-08,7.477300,7.811340,7.451600,7.451600,5.529156,32319977
2002-07-09,7.451600,7.580080,7.323130,7.348820,5.452892,18452964
2002-07-10,7.348820,7.451600,7.040480,7.066180,5.243171,23502789
2002-07-11,6.937700,7.143260,6.937700,6.989090,5.185969,9416741
2002-07-12,7.066180,7.477300,7.040480,7.477300,5.548225,46091872
2002-07-15,7.451600,7.528690,7.348820,7.348820,5.452892,12629246
2002-07-16,7.425910,7.451600,7.194650,7.220350,5.357565,12042056
2002-07-17,7.194650,7.297430,7.091870,7.117560,5.281295,10529310
2002-07-18,7.143260,7.220350,7.091870,7.091870,5.262232,11349430
2002-07-19,7.066180,7.066180,6.937700,6.963390,5.166900,11821573
2002-07-22,6.886310,6.912010,6.500880,6.500880,4.823713,44175949
2002-07-23,6.423800,6.500880,6.141180,6.500880,4.823713,32222994735
2002-07-24,6.398110,6.449490,6.218220,6.295320,4.671185,7009199385
2002-07-25,6.449490,6.552270,6.372410,6.372410,4.728386,9859986
2002-07-26,6.372410,6.398110,6.218220,6.243960,4.633075,37386572212
2002-07-29,6.295320,6.475190,6.269640,6.321000,4.690239,7960635734
2002-07-30,6.475190,6.552270,6.398110,6.552270,4.861845,13307314498
2002-07-31,6.577970,6.577970,6.321000,6.321000,4.690239,6110470212
2002-08-01,6.321000,6.552270,6.321000,6.372410,4.728386,18092379430
2002-08-02,6.372410,6.449490,6.321000,6.398110,4.747457,5914903190
2002-08-05,6.038390,6.166860,5.961280,5.961280,4.423325,11431053955
2002-08-06,5.678620,5.858510,5.678620,5.807110,4.308928,14686808576
2002-08-07,5.935610,5.986970,5.884200,5.961280,4.423325,8183665379
2002-08-08,5.961280,5.986970,5.884200,5.935610,4.404277,18302681657
2002-08-09,6.012650,6.346680,6.012650,6.346680,4.709295,22799727833
2002-08-12,6.372410,6.577970,6.321000,6.346680,4.709295,27487426699
2002-08-13,6.346680,6.372410,6.166860,6.192540,4.594921,52270254664
2002-08-14,6.192540,6.526580,6.166860,6.500880,4.823713,27747077848
2002-08-15,6.629360,6.732140,6.295320,6.423800,4.766519,50755422550
2002-08-16,6.475190,6.526580,6.166860,6.218220,4.613977,32343365478
2002-08-19,5.807110,5.909870,5.807110,5.884200,4.366129,34189649380
2002-08-20,5.909870,5.961280,5.858510,5.909870,4.385179,14381132495
2002-08-21,5.909870,5.961280,5.858510,5.961280,4.423325,10249575498
2002-08-22,6.012650,6.089750,5.961280,6.064070,4.499595,25292750197
2002-08-23,null,null,null,null,null,null
2002-08-26,5.961280,5.961280,5.781400,5.781400,4.289852,8726684192
2002-08-27,5.807110,5.884200,5.781400,5.807110,4.308928,8991913223
2002-08-28,5.755720,5.807110,5.704360,5.704360,4.232687,5236043225
2002-08-29,5.704360,5.807110,5.678620,5.807110,4.308928,10752703336
2002-08-30,5.807110,5.858510,5.704360,5.858510,4.347068,9439151641
2002-09-02,5.807110,5.832830,5.652940,5.652940,4.194533,9298008307
2002-09-03,5.652940,5.652940,5.344580,5.344580,3.965728,19708462345
2002-09-04,5.139020,5.396010,5.087660,5.370260,3.984782,30405798067
2002-09-05,5.370260,5.370260,5.190430,5.241800,3.889463,52302989873
2002-09-06,null,null,null,null,null,null
2002-09-09,5.241800,5.241800,5.087660,5.087660,3.775090,10862041367
2002-09-10,5.087660,5.087660,4.933450,5.087660,3.775090,13131364303
2002-09-11,5.139020,5.190430,5.087660,5.087660,3.775090,9612525511
2002-09-12,5.087660,5.216120,5.036230,5.036230,3.736929,12302251969
2002-09-13,4.984870,5.010550,4.702200,4.779300,3.546285,27821781914
2002-09-16,4.779300,4.779300,4.548060,4.676520,3.470020,25994236335
2002-09-17,4.676520,4.907780,4.625160,4.882090,3.622556,24726010195
2002-09-18,4.779300,4.779300,4.650840,4.702200,3.489076,9582344819
2002-09-19,4.650840,4.779300,4.650840,4.727940,3.508175,6971643301
2002-09-20,4.625160,4.650840,4.573740,4.650840,3.450966,6865543589
2002-09-23,4.625160,4.650840,4.573740,4.573740,3.393757,8004898984
2002-09-24,4.573740,4.625160,4.445270,4.470950,3.317486,16726293455
2002-09-25,4.162600,4.239700,4.162600,4.162600,3.088687,37131403931
2002-09-26,4.059840,4.136920,3.879990,3.957030,2.936153,49421422252
2002-09-27,3.957030,4.111240,3.854250,4.111240,3.050578,39652522874
2002-09-30,4.008450,4.034130,3.931350,4.008450,2.974307,28258663632
2002-10-01,3.777210,4.034130,3.777210,4.008450,2.974307,35264643389
2002-10-02,4.085560,4.111240,3.854250,3.905670,2.898043,14927193365
2002-10-03,3.854250,3.879990,3.648720,3.648720,2.707384,26930638413
2002-10-04,3.597320,3.597320,3.443170,3.494530,2.592973,40367554186
2002-10-07,3.391750,3.417430,3.288980,3.314710,2.459545,19088594606
2002-10-08,3.237610,3.545960,3.237610,3.545960,2.631134,43668757416
2002-10-09,3.648720,3.751530,3.597320,3.700100,2.745508,34716805261
2002-10-10,3.700110,3.700110,3.700110,3.700110,2.745516,0
2002-10-11,3.751530,3.802890,3.443170,3.443170,2.554863,11040482216
2002-10-14,3.443170,3.597320,3.443170,3.468850,2.573918,6210562135
2002-10-15,3.520210,3.700100,3.520210,3.700100,2.745508,7360397282
2002-10-16,3.828570,3.957030,3.700100,3.957030,2.936153,18393703485
2002-10-17,3.957030,4.008450,3.854250,3.982770,2.955251,12684887568
2002-10-18,4.059840,4.162600,4.008450,4.111240,3.050578,12198806463
2002-10-21,4.136920,4.162600,4.034130,4.085560,3.031523,299799892496
2002-10-22,4.162600,4.368170,4.111240,4.368170,3.241222,30091461549
2002-10-23,4.265400,4.342490,4.085560,4.265400,3.164966,20152875217
2002-10-24,4.239700,4.342490,4.111240,4.111240,3.050578,167684897260
2002-10-25,4.136920,4.291130,4.136920,4.291130,3.184058,32676496394
2002-10-28,4.419570,4.522380,4.291130,4.393850,3.260277,32965829792
2002-10-29,4.239700,4.265400,4.162600,4.214020,3.126841,11782508862
2002-10-30,4.214020,4.265400,4.136920,4.265400,3.164966,12997189818
2002-10-31,4.316810,4.316810,4.214020,4.291130,3.184058,35101079490
2002-11-01,4.265400,4.342490,4.162600,4.162600,3.088687,38517273399
2002-11-04,4.239700,4.342490,4.214020,4.239700,3.145896,56659526672
2002-11-05,4.265400,4.368170,4.265400,4.316810,3.203113,14168395687
2002-11-06,4.316810,4.368170,4.239700,4.265400,3.164966,8975586117
2002-11-07,4.342490,4.368170,4.265400,4.265400,3.164966,5548142984
2002-11-08,4.291130,4.368170,4.265400,4.368170,3.241222,9217738819
2002-11-11,4.393850,4.393850,4.214020,4.214020,3.126841,6242270864
2002-11-12,4.136920,4.265400,4.136920,4.214020,3.126841,5246987153
2002-11-13,4.214020,4.265400,4.162600,4.162600,3.088687,4687124100
2002-11-14,4.214020,4.214020,4.136920,4.136920,3.069633,5953562077
2002-11-15,4.188340,4.342490,4.162600,4.265400,3.164966,12165452873
2002-11-18,4.316810,4.548060,4.265400,4.548060,3.374702,13753228928
2002-11-19,4.599420,4.625160,4.291130,4.342490,3.222168,12796141487
2002-11-20,4.368170,4.368170,4.239700,4.291130,3.184058,7118141777
2002-11-21,4.342490,4.342490,4.136920,4.162600,3.088687,7225322486
2002-11-22,4.265400,4.316810,4.214020,4.265400,3.164966,5302379689
2002-11-25,4.188340,4.239700,4.162600,4.188340,3.107787,25556806330
2002-11-26,4.239700,4.265400,4.188340,4.188340,3.107787,4485603805
2002-11-27,4.188340,4.239700,4.162600,4.214020,3.126841,19330452915
2002-11-28,4.291130,4.291130,4.162600,4.188340,3.107787,20825443903
2002-11-29,4.188340,4.239700,4.162600,4.188340,3.107787,2175869645
2002-12-02,4.188320,4.188320,4.188320,4.188320,3.107772,0
2002-12-03,4.162600,4.239700,4.162600,4.239700,3.145896,2120989570
2002-12-04,4.214020,4.214020,4.162600,4.162600,3.088687,2744279429
2002-12-05,4.214020,4.265400,4.162600,4.265400,3.164966,4078776612
2002-12-06,4.265400,4.316810,4.188340,4.239700,3.145896,4451296944
2002-12-09,4.316810,4.522380,4.265400,4.522380,3.355648,17803627029
2002-12-10,4.445270,4.625160,4.419570,4.573740,3.393757,17721254736
2002-12-11,4.573740,4.753620,4.445270,4.470950,3.317486,19076787749
2002-12-12,4.470950,4.522380,4.342490,4.368170,3.241222,8733991047
2002-12-13,4.368170,4.445270,4.214020,4.265400,3.164966,6787837964
2002-12-16,4.316810,4.368170,4.291130,4.316810,3.203113,6390411084
2002-12-17,4.368170,4.368170,4.265400,4.291130,3.184058,5258555691
2002-12-18,4.316810,4.368170,4.265400,4.291130,3.184058,3612128533
2002-12-19,4.291130,4.445270,4.291130,4.393850,3.260277,7167934623
2002-12-20,4.419570,4.676520,4.393850,4.548060,3.374702,28950779051
2002-12-23,4.548060,4.856410,4.548060,4.856410,3.603501,24414010125
2002-12-24,4.907780,5.036230,4.727940,5.036230,3.736929,22869257444
2002-12-25,4.984870,4.984870,4.727940,4.727940,3.508175,17945560082
2002-12-26,4.625160,4.830700,4.625160,4.830700,3.584423,9679019295
2002-12-27,4.830700,4.959190,4.830700,4.907780,3.641618,13756733602
2002-12-30,4.907780,5.190430,4.882090,5.190430,3.851346,24324240635
2002-12-31,5.164760,5.190430,4.907780,5.087660,3.775090,26092572805
2003-01-01,5.087650,5.087650,5.087650,5.087650,3.775083,0
2003-01-02,5.036230,5.370260,4.959190,5.216120,3.870409,18289416857
2003-01-03,5.241800,5.293220,5.087660,5.087660,3.775090,15412448925
2003-01-06,5.087660,5.087660,4.984870,5.036230,3.736929,9564044192
2003-01-07,5.061980,5.190430,5.036230,5.036230,3.736929,9149171825
2003-01-08,5.036230,5.293220,5.010550,5.139020,3.813200,13459794283
2003-01-09,5.139020,5.267540,5.087660,5.087660,3.775090,9579703074
2003-01-10,5.139020,5.421690,5.087660,5.421690,4.022944,19143686518
2003-01-13,5.370260,5.601580,5.318900,5.473050,4.061054,15728248061
2003-01-14,5.498790,5.550150,5.344580,5.396010,4.003889,13314753752
2003-01-15,5.421690,5.447370,5.241800,5.293220,3.927617,13285551254
2003-01-16,5.293220,5.575830,5.293220,5.421690,4.022944,19275384367
2003-01-17,5.447370,5.524470,5.190430,5.190430,3.851346,16373386834
2003-01-20,5.190430,5.293220,5.190430,5.293220,3.927617,7102710309
2003-01-21,5.293220,5.421690,5.267540,5.318900,3.946672,17821717376
2003-01-22,5.318900,5.396010,5.087660,5.396010,4.003889,22155941085
2003-01-23,5.473050,5.755720,5.447370,5.755720,4.270796,23745045801
2003-01-24,6.141180,6.141180,6.141180,6.141180,4.556811,12453494993
2003-01-27,6.552270,6.552270,6.218220,6.552270,4.861845,72290888418
2003-01-28,6.500880,6.989090,6.269640,6.989090,5.185969,45016994477
2003-01-29,6.989090,6.989090,6.989090,6.989090,5.185969,0
2003-01-30,6.989090,6.989090,6.989090,6.989090,5.185969,0
2003-01-31,6.989090,6.989090,6.989090,6.989090,5.185969,0
2003-02-03,6.989090,6.989090,6.989090,6.989090,5.185969,0
2003-02-04,6.989090,6.989090,6.989090,6.989090,5.185969,0
2003-02-05,6.989090,6.989090,6.989090,6.989090,5.185969,0
2003-02-06,7.040480,7.194650,6.680750,6.732140,4.995310,41406584
2003-02-07,6.732140,6.937700,6.269640,6.321000,4.690239,29205666958
2003-02-10,5.909870,6.115430,5.884200,5.884200,4.366129,15032827345
2003-02-11,5.884200,5.935610,5.550150,5.704360,4.232687,17745206455
2003-02-12,5.627260,5.858510,5.601580,5.678620,4.213588,7672856854
2003-02-13,5.678620,5.781400,5.293220,5.550150,4.118262,12806085414
2003-02-14,5.498790,5.550150,5.318900,5.447370,4.041999,7503754012
2003-02-17,5.704360,5.807110,5.550150,5.807110,4.308928,10622834148
2003-02-18,5.858510,5.858510,5.524470,5.550150,4.118262,10324592648
2003-02-19,5.627260,5.678620,5.396010,5.396010,4.003889,11004271928
2003-02-20,5.396010,5.447370,5.190430,5.216120,3.870409,8848729390
2003-02-21,5.267540,5.267540,5.061980,5.139020,3.813200,9054713860
2003-02-24,5.139020,5.267540,5.113340,5.190430,3.851346,5002616382
2003-02-25,5.139020,5.164760,5.061980,5.061980,3.756035,5189795551
2003-02-26,5.087660,5.190430,5.061980,5.061980,3.756035,5844326850
2003-02-27,5.036230,5.087660,4.959190,5.036230,3.736929,5293177195
2003-02-28,5.036260,5.036260,5.036260,5.036260,3.736951,0
2003-03-03,5.113340,5.190430,5.061980,5.139020,3.813200,4802332848
2003-03-04,5.139020,5.164760,5.036230,5.113340,3.794145,3404292037
2003-03-05,5.036230,5.113340,5.036230,5.087660,3.775090,2735025533
2003-03-06,5.113340,5.139020,5.036230,5.087660,3.775090,2910288812
2003-03-07,5.036230,5.036230,4.907780,4.959190,3.679764,3072654892
2003-03-10,4.959190,5.036230,4.882090,4.882090,3.622556,2777919623
2003-03-11,4.804980,4.830700,4.650840,4.702200,3.489076,6562062213
2003-03-12,4.702200,4.727940,4.599420,4.702200,3.489076,4503466738
2003-03-13,4.676520,4.830700,4.625160,4.830700,3.584423,6273925077
2003-03-14,4.984870,5.036230,4.907780,4.907780,3.641618,5732392246
2003-03-17,4.882090,4.882090,4.625160,4.625160,3.431912,22261648274
2003-03-18,4.727940,4.856410,4.727940,4.804980,3.565339,5288994951
2003-03-19,4.753620,4.804980,4.599420,4.599420,3.412812,7046113723
2003-03-20,4.625160,4.676520,4.548060,4.548060,3.374702,9747971024
2003-03-21,4.599420,4.727940,4.573740,4.599420,3.412812,7584545307
2003-03-24,4.676520,4.727940,4.625160,4.650840,3.450966,3860064725
2003-03-25,4.573740,4.599420,4.522380,4.573740,3.393757,4681518179
2003-03-26,4.573740,4.625160,4.548060,4.573740,3.393757,2195260615
2003-03-27,4.548060,4.702200,4.548060,4.702200,3.489076,2936076980
2003-03-28,4.702200,4.702200,4.650840,4.650840,3.450966,3944351348
2003-03-31,4.625160,4.625160,4.522380,4.522380,3.355648,2412154744
2003-04-01,4.470950,4.573740,4.470950,4.522380,3.355648,1477300953
2003-04-02,4.522380,4.573740,4.470950,4.496630,3.336541,3166545878
2003-04-03,4.573740,4.599420,4.522380,4.548060,3.374702,1682304114
2003-04-04,4.548060,4.727940,4.445270,4.727940,3.508175,11794540017
2003-04-07,4.676520,4.727940,4.599420,4.676520,3.470020,11760969916
2003-04-08,4.676520,4.779300,4.625160,4.676520,3.470020,7194286653
2003-04-09,4.625160,4.727940,4.625160,4.702200,3.489076,3780882464
2003-04-10,4.702200,4.727940,4.676520,4.676520,3.470020,3578799865
2003-04-11,4.702200,4.959190,4.702200,4.882090,3.622556,13096124420
2003-04-14,4.882090,4.882090,4.727940,4.753620,3.527230,5594660128
2003-04-15,4.753620,4.856410,4.753620,4.779300,3.546285,3522257796
2003-04-16,4.830700,4.907780,4.830700,4.830700,3.584423,7016331
2003-04-17,4.856410,4.882090,4.727940,4.753620,3.527230,5233814253
2003-04-18,4.804980,5.061980,4.804980,5.061980,3.756035,17871546047
2003-04-21,5.113340,5.216120,4.959190,5.036230,3.736929,20179440644
2003-04-22,4.984870,4.984870,4.702200,4.727940,3.508175,18375423107
2003-04-23,4.727940,4.804980,4.650840,4.676520,3.470020,10237363657
2003-04-24,4.650840,4.650840,4.393850,4.470950,3.317486,11652272073
2003-04-25,4.265400,4.470950,4.239700,4.316810,3.203113,10301964917
2003-04-28,4.136920,4.239700,4.059840,4.188340,3.107787,6341915746
2003-04-29,4.162600,4.342490,4.162600,4.265400,3.164966,6977880063
2003-04-30,4.291130,4.291130,4.111240,4.111240,3.050578,4516097582
2003-05-01,4.111230,4.111230,4.111230,4.111230,3.050570,0
2003-05-02,4.136920,4.291130,4.111240,4.265400,3.164966,4371282908
2003-05-05,4.265400,4.316810,4.214020,4.291130,3.184058,2169673382
2003-05-06,4.265400,4.342490,4.239700,4.291130,3.184058,2972295056
2003-05-07,4.342490,4.368170,4.291130,4.342490,3.222168,2493097130
2003-05-08,4.316810,4.316810,4.239700,4.291130,3.184058,2438407087
2003-05-09,4.265400,4.419570,4.265400,4.342490,3.222168,2811534
2003-05-12,4.342490,4.368170,4.291130,4.342490,3.222168,2076287068
2003-05-13,4.368170,4.445270,4.342490,4.368170,3.241222,4931688017
2003-05-14,4.368170,4.393850,4.316810,4.393850,3.260277,1955282368
2003-05-15,4.342490,4.368170,4.291130,4.342490,3.222168,1640818123
2003-05-16,4.368170,4.368170,4.316810,4.342490,3.222168,1497075101
2003-05-19,4.316810,4.342490,4.265400,4.342490,3.222168,1953487975
2003-05-20,4.291130,4.316810,4.265400,4.316810,3.203113,1951578317
2003-05-21,4.291130,4.316810,4.239700,4.265400,3.164966,2385682776
2003-05-22,4.265400,4.291130,4.214020,4.265400,3.164966,2780675076
2003-05-23,4.291130,4.342490,4.265400,4.291130,3.184058,4899909194
2003-05-26,4.316810,4.470950,4.316810,4.470950,3.317486,7435347455
2003-05-27,4.470950,4.470950,4.368170,4.419570,3.279361,5814152389
2003-05-28,4.470950,4.496630,4.368170,4.368170,3.241222,5157711432
2003-05-29,4.368170,4.419570,4.342490,4.342490,3.222168,4139722108
2003-05-30,4.368170,4.445270,4.368170,4.393850,3.260277,5866903179
2003-06-02,4.445270,4.599420,4.419570,4.548060,3.374702,10233186086
2003-06-03,4.548060,4.599420,4.470950,4.522380,3.355648,5674857965
2003-06-04,null,null,null,null,null,null
2003-06-05,4.548060,4.676520,4.522380,4.548060,3.374702,8959597016
2003-06-06,4.573740,4.650840,4.522380,4.548060,3.374702,6518845693
2003-06-09,4.625160,4.856410,4.599420,4.856410,3.603501,17220587958
2003-06-10,4.933450,5.190430,4.907780,5.190430,3.851346,34107745935
2003-06-11,5.241800,5.318900,5.036230,5.036230,3.736929,37588849516
2003-06-12,5.087660,5.241800,4.984870,5.164760,3.832300,28523906681
2003-06-13,5.216120,5.216120,5.087660,5.139020,3.813200,21772937884
2003-06-16,5.190430,5.421690,5.190430,5.344580,3.965728,38780357570
2003-06-17,5.421690,5.447370,5.344580,5.344580,3.965728,34054602621
2003-06-18,5.447370,5.601580,5.344580,5.396010,4.003889,49536621654
2003-06-19,5.498790,5.498790,5.293220,5.344580,3.965728,30566517729
2003-06-20,5.293220,5.447370,5.293220,5.396010,4.003889,46656820388
2003-06-23,5.447370,5.652940,5.421690,5.473050,4.061054,45224383931
2003-06-24,5.550150,5.601580,5.421690,5.421690,4.022944,49859020480
2003-06-25,5.421690,5.447370,5.318900,5.344580,3.965728,28492563995
2003-06-26,5.344580,5.344580,5.216120,5.216120,3.870409,20189898590
2003-06-27,5.267540,5.293220,5.139020,5.139020,3.813200,16986567656
2003-06-30,5.190430,5.447370,5.164760,5.267540,3.908563,29748517547
2003-07-01,5.318900,5.627260,5.293220,5.627260,4.175479,60071284443
2003-07-02,5.730040,6.012650,5.627260,6.012650,4.461442,79383213989
2003-07-03,6.089750,6.423800,5.909870,6.218220,4.613977,110713470207
2003-07-04,6.269640,6.269640,6.064070,6.166860,4.575866,51612223364
2003-07-07,6.398110,6.577970,6.321000,6.577970,4.880914,26687488826
2003-07-08,6.732140,6.783530,6.321000,6.629360,4.919046,110226491905
2003-07-09,6.757830,7.066180,6.655050,7.014790,5.205039,101212700
2003-07-10,7.066180,7.400220,6.886310,6.989090,5.185969,120134408
2003-07-11,7.040480,7.091870,6.603660,6.629360,4.919046,100748390
2003-07-14,6.809220,7.091870,6.706450,7.091870,5.262232,84920647
2003-07-15,7.580080,7.580080,7.323130,7.554390,5.605427,123179618
2003-07-16,7.502990,7.631470,7.323130,7.451600,5.529156,69154043
2003-07-17,7.400220,7.528690,7.297430,7.297430,5.414760,48631532
2003-07-18,7.297430,7.477300,6.937700,7.014790,5.205039,55938480
2003-07-21,7.091870,7.143260,6.680750,6.732140,4.995310,47602715
2003-07-22,6.732140,6.989090,6.732140,6.937700,5.147837,27935198
2003-07-23,6.989090,7.040480,6.757830,6.783530,5.033442,19328225
2003-07-24,6.809220,7.014790,6.783530,6.989090,5.185969,22318429
2003-07-25,7.040480,7.040480,6.912010,6.937700,5.147837,18332924
2003-07-28,7.014790,7.348820,7.014790,7.271740,5.395698,42993677
2003-07-29,7.348820,7.374520,6.886310,6.937700,5.147837,33750314
2003-07-30,6.937700,7.040480,6.757830,6.809220,5.052504,17879639
2003-07-31,6.834920,6.912010,6.757830,6.886310,5.109705,26571622
2003-08-01,6.963390,7.066180,6.912010,6.912010,5.128775,17903811
2003-08-04,7.014790,7.297430,6.989090,7.220350,5.357565,37216214
2003-08-05,7.271740,7.297430,7.091870,7.117560,5.281295,30612737
2003-08-06,7.014790,7.297430,6.989090,7.220350,5.357565,26737303
2003-08-07,7.323130,7.348820,7.143260,7.246040,5.376629,26277754
2003-08-08,7.297430,7.425910,7.271740,7.323130,5.433830,22323004
